1786376259.420349514	begin:cold-connect
1786376259.443057019	state	card0-DP-1=disconnected/disabled card0-Writeback-1=unknown/disabled card1-eDP-1=connected/enabled card1-HDMI-A-1=disconnected/disabled usb:4-2.1=430a@8 
1786376261.157628537	state	card0-DP-1=disconnected/disabled card0-Writeback-1=unknown/disabled card1-eDP-1=connected/enabled card1-HDMI-A-1=disconnected/disabled card2-DP-2=connected/disabled card3-DP-3=connected/disabled usb:4-2.1=430a@8 
1786376262.453927308	state	card0-DP-1=disconnected/disabled card0-Writeback-1=unknown/disabled card1-eDP-1=connected/enabled card1-HDMI-A-1=disconnected/disabled card2-DP-2=connected/enabled card3-DP-3=connected/enabled usb:4-2.1=430a@8 
1786376361.629176037	snap	begin:mode-restore	card0-Writeback-1	unknown	
1786376361.629176037	snap	begin:mode-restore	card1-eDP-1	connected	2560x1440
1786376361.629176037	snap	begin:mode-restore	card1-HDMI-A-1	disconnected	
1786376361.629176037	snap	begin:mode-restore	card2-DP-2	connected	1920x1080
1786376361.629176037	snap	begin:mode-restore	card3-DP-3	connected	1920x1080
1786376379.705522983	mark	end:mode-restore
1786376379.705522983	snap	end:mode-restore	card0-DP-1	disconnected	
1786376379.705522983	snap	end:mode-restore	card0-Writeback-1	unknown	
1786376379.705522983	snap	end:mode-restore	card1-eDP-1	connected	2560x1440
1786376379.705522983	snap	end:mode-restore	card1-HDMI-A-1	disconnected	
1786376379.705522983	snap	end:mode-restore	card2-DP-2	connected	1920x1080
1786376379.705522983	snap	end:mode-restore	card3-DP-3	connected	1920x1080
1786376379.727000459	mark	begin:idle-after
1786376379.727000459	snap	begin:idle-after	card0-DP-1	disconnected	
1786376379.727000459	snap	begin:idle-after	card0-Writeback-1	unknown	
1786376379.727000459	snap	begin:idle-after	card1-eDP-1	connected	2560x1440
1786376379.727000459	snap	begin:idle-after	card1-HDMI-A-1	disconnected	
1786376379.727000459	snap	begin:idle-after	card2-DP-2	connected	1920x1080
1786376379.727000459	snap	begin:idle-after	card3-DP-3	connected	1920x1080
1786376399.748929992	mark	end:idle-after
1786376399.748929992	snap	end:idle-after	card0-DP-1	disconnected	
1786376399.748929992	snap	end:idle-after	card0-Writeback-1	unknown	
1786376399.748929992	snap	end:idle-after	card1-eDP-1	connected	2560x1440
1786376399.748929992	snap	end:idle-after	card1-HDMI-A-1	disconnected	
1786376399.748929992	snap	end:idle-after	card2-DP-2	connected	1920x1080
1786376399.748929992	snap	end:idle-after	card3-DP-3	connected	1920x1080
1786376421.571995719	mark	begin:pre-disable
1786376421.571995719	snap	begin:pre-disable	card0-DP-1	disconnected	
1786376421.571995719	snap	begin:pre-disable	card0-Writeback-1	unknown	
